OBJECTID,LEASE_NUMBER,BUS_ASC_NAME,IBLA_APPEAL_FLAG,LEASE_EXPIR_DATE,LEASE_STATUS_CD,LEASE_EFF_DATE,LEASE_EXPT_EXPIR,LEASE_STATUS_CHANGE_DT,LEASE_SECT_AREA,LEASE_SEGR_FLAG,LSE_STAT_EFF_DT,SERIAL_TYPE_CODE,SEGR_XREF_NUM,RGN_APPEAL_FLAG,PEND_LITIG_FLAG,ROYALTY_RATE,INITIAL_AREA,MINERAL_TYPE_CD,BID_SYSTEM_CODE,BID_AMOUNT,PRIMARY_TERM,SALE_DATE,SALE_NUMBER,CURRENT_AREA,ACRE_HECTARE_CD,MMS_REGION_CODE,PROT_NUMBER,PROT_NAME,BLOCK_NUMBER,AREA_CODE,AC_LAB,DATUM_CODE,TRACT_NUMBER,MMS_PLAN_AREA_CD,LEASE_IS_ACTIVE,NOTES,Shape__Area,Shape__Length
1952,Y01809,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,521422,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6709,FI,FI6709,1,1809,BFT,N,,0.00551002249994781,0.342166780076186
1953,Y01810,SHELL,,2016/06/28 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,,2016/06/28 00:00:00+00,0,,2016/06/28 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57611,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6712,FI,FI6712,1,1810,BFT,N,,0.00550741270126309,0.34216125095638
1954,Y01811,SHELL,,2016/06/28 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,,2016/06/28 00:00:00+00,0,,2016/06/28 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57611,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6713,FI,FI6713,1,1811,BFT,N,,0.00550822264813178,0.342193263352449
1955,Y02265,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,10505505,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6712,U3,U36712,1,02265,CHU,N,,0.00578868339925975,0.355264149938275
1956,Y02266,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,104245,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6713,U3,U36713,1,02266,CHU,N,,0.00578852700073185,0.355275756994683
1957,Y02267,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,513522,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6714,U3,U36714,1,02267,CHU,N,,0.00578773825054668,0.355281594730102
1958,Y02268,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,219229,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6715,U3,U36715,1,02268,CHU,N,,0.00578765705085971,0.35530156551205
1959,Y02073,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,150467,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6706,KR,KR6706,1,02073,CHU,N,,0.00578535410022596,0.35533504972188
1960,Y02072,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,108055,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6705,KR,KR6705,1,02072,CHU,N,,0.00578490415045962,0.355362319025039
1961,Y02269,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,637388,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6721,U3,U36721,1,02269,CHU,N,,0.00578341664913751,0.355397611189577
1962,Y02270,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,633285,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6722,U3,U36722,1,02270,CHU,N,,0.0057824305995382,0.355405795739464
1963,Y02090,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,451023,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6773,KR,KR6773,1,02090,CHU,N,,0.00577855790106696,0.354601064146977
1964,Y02271,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,251000,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6751,U3,U36751,1,02271,CHU,N,,0.00577855789924797,0.354601064146977
1965,Y02089,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,151023,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6772,KR,KR6772,1,02089,CHU,N,,0.00577794434957468,0.35459538522453
1966,Y02272,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,251000,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6752,U3,U36752,1,02272,CHU,N,,0.00577794434957468,0.35459538522453
1967,Y02273,REPSOL,,2016/05/24 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/24 00:00:00+00,0,,2016/05/24 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,151023,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6755,U3,U36755,1,02273,CHU,N,,0.00577692340084468,0.354583618426064
1968,Y02088,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,374231,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6767,KR,KR6767,1,02088,CHU,N,,0.00577711970072414,0.354610805187531
1969,Y02274,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/06/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,97549,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6757,U3,U36757,1,02274,CHU,N,,0.00577711969981465,0.354610805187531
1970,Y02087,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,4710073,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6766,KR,KR6766,1,02087,CHU,N,,0.00577728860025672,0.354630251095256
1971,Y02126,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,2408405,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6915,KR,KR6915,1,02126,CHU,N,,0.00573899570008507,0.35285995287924
1972,Y02125,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,34500207,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6914,KR,KR6914,1,02125,CHU,N,,0.00573884030018235,0.352867305255648
1973,Y02319,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,2101125,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6910,U3,U36910,1,02319,CHU,N,,0.00573884030018235,0.352867305255648
1974,Y02124,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,101635,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6913,KR,KR6913,1,02124,CHU,N,,0.00573808695025946,0.352868833281653
1975,Y02320,CPAI,,2016/04/21 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/21 00:00:00+00,0,,2016/04/21 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,540303,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6911,U3,U36911,1,02320,CHU,N,,0.00573808694934996,0.352868833281653
1976,Y02123,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,12002189,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6912,KR,KR6912,1,02123,CHU,N,,0.00573738979983318,0.352874584025573
1977,Y02321,SHELL,,2017/04/19 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2017/04/19 00:00:00+00,0,,2017/04/19 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,103679,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6912,U3,U36912,1,02321,CHU,N,,0.00573738979983318,0.352874584025573
1978,Y02122,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,2907612,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6911,KR,KR6911,1,02122,CHU,N,,0.00573739679930441,0.352894299209847
1979,Y02322,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,75309115,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6913,U3,U36913,1,02322,CHU,N,,0.0057373968002139,0.352894299209822
1980,Y02121,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,3500943,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6910,KR,KR6910,1,02121,CHU,N,,0.00573662870010594,0.352897587226004
1981,Y02323,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,76207228,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6914,U3,U36914,1,02323,CHU,N,,0.00573662870010594,0.352897587226034
1982,Y02120,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,2075125,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6909,KR,KR6909,1,02120,CHU,N,,0.00573605849967862,0.352915512137811
1983,Y02324,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,55202431,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6915,U3,U36915,1,02324,CHU,N,,0.00573605849967862,0.352915512137811
1984,Y02119,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,804375,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6908,KR,KR6908,1,02119,CHU,N,,0.00573605059980764,0.35293667175385
1985,Y02325,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,348458,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6916,U3,U36916,1,02325,CHU,N,,0.00573605059889815,0.35293667175385
1986,Y01968,SHELL,,2016/03/30 00:00:00+00,RELINQ,2008/04/01 00:00:00+00,,2016/03/30 00:00:00+00,0,,2016/03/30 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,1100702,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR02-02,Tison                                                       ,6918,TS,TS6918,1,01968,CHU,N,,0.00573461910062179,0.352962214775179
1987,Y01812,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,,2020/04/16 00:00:00+00,226.70713,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,3808921,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6757,FI,FI6757,1,1812,BFT,N,,0.00549787845011451,0.34160339569354
1988,Y01813,ASRC EXPL,,2020/04/16 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,,2020/04/16 00:00:00+00,0,,2020/04/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,120540,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6758,FI,FI6758,1,1813,BFT,N,,0.00549737015171559,0.341607415541647
1989,Y01814,SHELL,,,REJECT,,,,0,,2005/07/21 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,80651,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6762,FI,FI6762,1,1814,BFT,N,,0.0054970636492726,0.341639784692818
1990,Y01815,SHELL,,,REJECT,,,,0,,2005/07/21 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,80651,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6763,FI,FI6763,1,1815,BFT,N,,0.00549659455009532,0.341651732197267
1991,Y01816,SHELL,,2016/06/28 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,,2016/06/28 00:00:00+00,0,,2016/06/28 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,80651,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6764,FI,FI6764,1,1816,BFT,N,,0.00549571039937291,0.341646992951716
1992,Y01817,SHELL,,2009/07/21 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2017/01/01 00:00:00+00,2009/07/21 00:00:00+00,0,,2009/07/21 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57611,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6765,FI,FI6765,1,1817,BFT,N,,0.00549508089989104,0.341654804293915
1993,Y01818,SHELL,,2009/07/21 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2017/01/01 00:00:00+00,2009/07/21 00:00:00+00,0,,2009/07/21 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57611,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6766,FI,FI6766,1,1818,BFT,N,,0.0054945381507423,0.34166623955865
1994,Y01819,SHELL,,2009/07/21 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2017/01/01 00:00:00+00,2009/07/21 00:00:00+00,0,,2009/07/21 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57611,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6767,FI,FI6767,1,1819,BFT,N,,0.00549423170014052,0.341670822738708
1995,Y01820,SHELL,,2015/07/16 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2017/08/12 00:00:00+00,2015/07/16 00:00:00+00,0,,2015/07/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,80651,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6773,FI,FI6773,1,1820,BFT,N,,0.00549068894906668,0.341741877038991
1996,Y01821,SHELL,,2015/07/16 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2017/08/12 00:00:00+00,2015/07/16 00:00:00+00,0,,2015/07/16 00:00:00+00,L,,,,12.5,1157.76275,O&G,RS B2,140160,10,2005/03/30 00:00:00+00,195,1157.76275,H,Y,NR06-04,Flaxman Island                                              ,6774,FI,FI6774,1,1821,BFT,N,,0.00275899035023031,0.214595152332268
1997,Y01822,SHELL,,2016/06/28 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,,2016/06/28 00:00:00+00,0,,2016/06/28 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,80651,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6814,FI,FI6814,1,1822,BFT,N,,0.0054842796007506,0.341112802886479
1998,Y01823,SHELL,,2016/06/28 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,,2016/06/28 00:00:00+00,0,,2016/06/28 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,80651,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6815,FI,FI6815,1,1823,BFT,N,,0.00548426679961267,0.341130228379132
1999,Y01824,SHELL,,2009/07/21 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2017/01/01 00:00:00+00,2009/07/21 00:00:00+00,0,,2009/07/21 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57611,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6817,FI,FI6817,1,1824,BFT,N,,0.00548363394955231,0.341156612692984
2000,Y01825,SHELL,,2009/07/21 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2017/01/01 00:00:00+00,2009/07/21 00:00:00+00,0,,2009/07/21 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57611,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6818,FI,FI6818,1,1825,BFT,N,,0.00548275874916726,0.341154526389005
2001,Y01826,SHELL,,2015/07/16 00:00:00+00,RELINQ,2005/08/01 00:00:00+00,2017/08/12 00:00:00+00,2015/07/16 00:00:00+00,0,,2015/07/16 00:00:00+00,L,,,,12.5,2304,O&G,RS B3,57611,10,2005/03/30 00:00:00+00,195,2304,H,Y,NR06-04,Flaxman Island                                              ,6822,FI,FI6822,1,1826,BFT,N,,0.00548068680109282,0.341208810671724
2002,Y00530,EXXON,,1985/12/20 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1985/12/20 00:00:00+00,0,N,1985/12/20 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,5012500,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-07,St. George East                                             ,809,SX,SX809,0,70459,GEO,N,,0.0033327429991914,0.240875388009112
2003,Y00528,EXXON,,1985/12/20 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1985/12/20 00:00:00+00,0,N,1985/12/20 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,1503750,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-07,St. George East                                             ,801,SX,SX801,0,70451,GEO,N,,0.00333130974922824,0.24083737069701
2004,Y00535,UNION,,1993/12/20 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1993/12/20 00:00:00+00,0,N,1993/12/20 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,12222720,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-07,St. George East                                             ,853,SX,SX853,0,70470,GEO,N,,0.00332983225052885,0.24072373651429
2005,Y00534,SHELL,,1994/02/28 00:00:00+00,EXPIR,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1994/02/28 00:00:00+00,0,N,1994/02/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,868000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-07,St. George East                                             ,850,SX,SX850,0,70467,GEO,N,,0.00332873160095914,0.240690015770898
2006,Y00533,SHELL,,1994/02/28 00:00:00+00,EXPIR,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1994/02/28 00:00:00+00,0,N,1994/02/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,1125000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-07,St. George East                                             ,849,SX,SX849,0,70466,GEO,N,,0.00332875094863994,0.240692145049023
2007,Y00532,ARCO,,1988/12/29 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1988/12/29 00:00:00+00,0,N,1988/12/29 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,1207296,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-07,St. George East                                             ,845,SX,SX845,0,70462,GEO,N,,0.00332743300077709,0.240657413910029
2008,Y00531,ARCO,,1986/11/17 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1986/11/17 00:00:00+00,0,N,1986/11/17 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,942336,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-07,St. George East                                             ,844,SX,SX844,0,70461,GEO,N,,0.00332789120056987,0.240671678661441
2009,Y00444,AMOCO,,1987/02/26 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1987/02/26 00:00:00+00,0,N,1987/02/26 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,4123000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-01,Cape Mendenhall                                             ,368,CM,CM368,0,70059,GEO,N,,0.00328570900001068,0.238675289523865
2010,Y00443,AMOCO,,1987/02/26 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1987/02/26 00:00:00+00,0,N,1987/02/26 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,3852000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-01,Cape Mendenhall                                             ,367,CM,CM367,0,70058,GEO,N,,0.00328573150000011,0.238676646173602
2011,Y00451,AMOCO,,1987/02/26 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1987/02/26 00:00:00+00,0,N,1987/02/26 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,5532000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-01,Cape Mendenhall                                             ,424,CM,CM424,0,70103,GEO,N,,0.00328380199971434,0.238552182252075
2012,Y00450,AMOCO,,1987/02/26 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1987/02/26 00:00:00+00,0,N,1987/02/26 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,23715000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-01,Cape Mendenhall                                             ,423,CM,CM423,0,70102,GEO,N,,0.00328415715102892,0.238568853967955
2013,Y00449,AMOCO,,1987/02/26 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1987/02/26 00:00:00+00,0,N,1987/02/26 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,30730000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-01,Cape Mendenhall                                             ,422,CM,CM422,0,70101,GEO,N,,0.00328385415014054,0.23855531085602
2014,Y00448,AMOCO,,1987/02/26 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1987/02/26 00:00:00+00,0,N,1987/02/26 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,2641000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-01,Cape Mendenhall                                             ,421,CM,CM421,0,70100,GEO,N,,0.00328400500075077,0.238562382271864
2015,Y00447,AMOCO,,1987/02/26 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1987/02/26 00:00:00+00,0,N,1987/02/26 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,2519000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-01,Cape Mendenhall                                             ,412,CM,CM412,0,70091,GEO,N,,0.00328205225105194,0.238505878013066
2016,Y00446,AMOCO,,1987/02/26 00:00:00+00,RELINQ,1984/03/01 00:00:00+00,1994/02/28 00:00:00+00,1987/02/26 00:00:00+00,0,N,1987/02/26 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,20385000,10,1983/04/12 00:00:00+00,70,2304,H,Y,NO03-01,Cape Mendenhall                                             ,411,CM,CM411,0,70090,GEO,N,,0.00328168229953008,0.23849707014831
2017,Y02086,SHELL,,2016/05/16 00:00:00+00,RELINQ,2008/04/01 00:00:00+00,,2016/05/16 00:00:00+00,0,,2016/05/16 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,13007496,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-01,Karo                                                        ,6765,KR,KR6765,1,02086,CHU,N,,0.00577644719942327,0.354624114777503
2018,Y02275,REPSOL,,2016/05/26 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/05/26 00:00:00+00,0,,2016/05/26 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,110051,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6759,U3,U36759,1,02275,CHU,N,,0.00577644720124226,0.354624114777503
2019,Y02276,REPSOL,,2016/05/26 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/05/26 00:00:00+00,0,,2016/05/26 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,165000,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6760,U3,U36760,1,02276,CHU,N,,0.00577542909832118,0.354612656598482
2020,Y02277,SHELL,,2016/04/27 00:00:00+00,RELINQ,2008/05/01 00:00:00+00,,2016/04/27 00:00:00+00,0,,2016/04/27 00:00:00+00,L,,,,12.5,2304,O&G,RS C3,503603,10,2008/02/06 00:00:00+00,193,2304,H,Y,NR03-02,Posey                                                       ,6761,U3,U36761,1,02277,CHU,N,,0.00577576370051247,0.354644640495147
